Student ID,student_name,gender,year,school_name,reading_score,maths_score
21534,Terry King,M,11,Bailey High School,46,99
21535,James Holland MD,M,9,Bailey High School,94,91
21536,Tanya Smith,F,11,Bailey High School,60,66
21537,Kevin Robinson,M,10,Bailey High School,61,63
21538,Nicholas Tanner,M,9,Bailey High School,47,45
21539,David Davis,M,9,Bailey High School,87,97
21540,Gilbert Hodges,M,12,Bailey High School,89,47
21541,Shawn Robinson,M,12,Bailey High School,56,65
21542,Daniel Martinez,M,9,Bailey High School,80,56
21543,Amanda King,F,11,Bailey High School,68,88
21544,Stephanie Hatfield,F,10,Bailey High School,89,47
21545,Madison Conley,F,12,Bailey High School,48,52
21546,Teresa Odonnell,F,10,Bailey High School,79,74
21547,Lauren Campbell,F,9,Bailey High School,62,63
21548,Stephanie Mayer,F,10,Bailey High School,67,86
21549,Lisa Johnson,F,11,Bailey High School,85,85
21550,Jordan Woods,F,10,Bailey High School,48,58
21551,Nancy Patel,F,11,Bailey High School,49,64
21552,Timothy Gomez,M,9,Bailey High School,74,60
21553,Ray Campbell,M,12,Bailey High School,44,97
21554,Robert Landry,M,9,Bailey High School,98,89
21555,Karina Welch,F,10,Bailey High School,85,46
21556,Helen Hall,F,12,Bailey High School,85,97
21557,Jamie Bailey,F,9,Bailey High School,77,53
21558,Michaela Daniels,F,12,Bailey High School,58,65
21559,Tammy Daugherty,F,12,Bailey High School,87,68
21560,Sarah Dennis,F,11,Bailey High School,76,87
21561,Nicole Chavez,F,12,Bailey High School,94,78
21562,David Hoffman,M,10,Bailey High School,98,79
21563,Diane Reynolds,F,10,Bailey High School,43,58
21564,Jessica Meyer,F,12,Bailey High School,51,57
21565,Kenneth Alexander,M,9,Bailey High School,57,96
21566,Lisa Hernandez,F,11,Bailey High School,61,69
21567,Jack Johnson,M,10,Bailey High School,55,67
21568,Kristin Thornton,F,11,Bailey High School,50,45
21569,Christine Williams,F,10,Bailey High School,96,83
21570,Timothy Davidson,M,12,Bailey High School,78,89
21571,Monique House,F,10,Bailey High School,45,51
21572,Stacie Kramer,F,11,Bailey High School,45,46
21573,Courtney Valenzuela,F,12,Bailey High School,55,88
21574,Craig Mcgee,M,10,Bailey High School,76,88
21575,Matthew Garcia,M,9,Bailey High School,73,81
21576,Rebecca Williams,F,11,Bailey High School,58,56
21577,Melissa Shepherd,F,11,Bailey High School,81,81
21578,Tanya Hawkins,F,9,Bailey High School,54,53
21579,Manuel Turner,M,10,Bailey High School,68,58
21580,Richard Wallace,M,11,Bailey High School,70,92
21581,Jacob Porter,M,9,Bailey High School,99,89
21582,Patricia Baker,F,9,Bailey High School,71,87
21583,April Jones,F,12,Bailey High School,47,77
21584,Ryan Horn,M,12,Bailey High School,63,46
21585,Rebecca Floyd,F,9,Bailey High School,55,68
21586,Victoria Myers,F,12,Bailey High School,45,79
21587,Michele Nelson,F,10,Bailey High School,56,87
21588,John Smith,M,12,Bailey High School,86,93
21589,David Santos,M,12,Bailey High School,76,66
21590,Joshua Montgomery MD,M,10,Bailey High School,78,93
21591,Robin Thomas,F,12,Bailey High School,45,96
21592,Denise Cameron,F,11,Bailey High School,61,54
21593,Keith Gonzalez,M,10,Bailey High School,77,77
21594,Brooke Long,F,12,Bailey High School,51,84
21595,Mark Jordan,M,9,Bailey High School,64,83
21596,Bryan Mayer,M,9,Bailey High School,97,84
21597,Sylvia Brown,F,12,Bailey High School,83,63
21598,Tiffany Allen,F,10,Bailey High School,88,86
21599,Wendy Martinez,F,11,Bailey High School,51,76
21600,Michelle Weber,F,11,Bailey High School,52,58
21601,Jenna Dickerson,F,9,Bailey High School,75,98
21602,Megan Humphrey,F,11,Bailey High School,68,70
21603,Paul Davis,M,10,Bailey High School,59,98
21604,Michael Davis,M,12,Bailey High School,79,88
21605,Mary Eaton,F,9,Bailey High School,76,87
21606,Kathleen Fuller,F,11,Bailey High School,81,58
21607,Jill Morales,F,10,Bailey High School,94,88
21608,Erika West,F,11,Bailey High School,78,58
21609,Cynthia George,F,9,Bailey High School,72,66
21610,Alan Obrien,M,11,Bailey High School,75,92
21611,Mary Clayton,F,11,Bailey High School,73,80
21612,Justin Pennington,M,11,Bailey High School,64,78
21613,Kathy Burgess,F,9,Bailey High School,44,50
21614,Brett Jennings,M,9,Bailey High School,97,83
21615,Samuel Waters,M,10,Bailey High School,76,84
21616,Frank Roberson,M,9,Bailey High School,44,92
21617,Karen Shannon,F,10,Bailey High School,46,51
21618,Brandon Gardner,M,9,Bailey High School,99,79
21619,Kevin Armstrong,M,11,Bailey High School,83,63
21620,Stephen Mccall,M,12,Bailey High School,93,69
21621,Anthony Long,M,12,Bailey High School,69,64
21622,Debbie Smith,F,10,Bailey High School,74,83
21623,Kim Lewis,F,9,Bailey High School,47,53
21624,Matthew Boyd,M,10,Bailey High School,90,57
21625,Kevin Andrews PhD,M,12,Bailey High School,92,83
21626,Diane Vaughn,F,12,Bailey High School,97,50
21627,Edward Munoz,M,9,Bailey High School,71,67
21628,Theresa Allen,F,10,Bailey High School,97,75
21629,Ronald Rose,M,11,Bailey High School,51,88
21630,Samantha Meadows,F,11,Bailey High School,63,49
21631,Lisa Thompson,F,11,Bailey High School,46,86
21632,Rachel Gilbert,F,9,Bailey High School,53,63
21633,Christina Haynes,F,10,Bailey High School,90,45
21634,Donna Riddle,F,9,Bailey High School,79,70
21635,Natalie Malone,F,10,Bailey High School,50,97
21636,Matthew Hernandez,M,10,Bailey High School,43,64
21637,Christopher Tate,M,9,Bailey High School,68,98
21638,Ricky Miller,M,10,Bailey High School,60,56
21639,Linda Anderson,F,12,Bailey High School,66,78
21640,Shannon Farmer,F,10,Bailey High School,89,88
21641,Jill Lawrence,F,10,Bailey High School,90,83
21642,Kenneth Cox,M,12,Bailey High School,45,77
21643,Michelle Ellis,F,11,Bailey High School,89,92
21644,Meghan Hart,F,12,Bailey High School,83,93
21645,Bobby Solomon,M,11,Bailey High School,63,96
21646,Dana Walker,F,12,Bailey High School,81,97
21647,Cassandra Waters,F,11,Bailey High School,68,77
21648,Michael Davis,M,9,Bailey High School,95,48
21649,Lori Wilson,F,11,Bailey High School,86,55
21650,Louis Mcdaniel,M,9,Bailey High School,79,61
21651,Gregory Jones,M,10,Bailey High School,74,99
21652,Kyle Spears,M,11,Bailey High School,44,56
21653,Nicole Burgess,F,9,Bailey High School,82,91
21654,David Jensen,M,9,Bailey High School,53,95
21655,Nicole Goodwin,F,9,Bailey High School,61,76
21656,Christopher Welch,M,9,Bailey High School,75,57
21657,Jared Lynch,M,9,Bailey High School,49,94
21658,Joseph Hanson,M,11,Bailey High School,78,85
21659,Sara Bray,F,11,Bailey High School,45,81
21660,Kenneth Carter,M,10,Bailey High School,50,72
21661,Nicole Buck,F,9,Bailey High School,71,65
21662,Rachel Diaz,F,10,Bailey High School,60,76
21663,Michael Rogers,M,12,Bailey High School,63,92
21664,Karen Ellis,F,10,Bailey High School,91,83
21665,Dawn Lawson,F,12,Bailey High School,43,91
21666,Jacob Dixon,M,10,Bailey High School,64,72
21667,Angela Phelps,F,10,Bailey High School,69,77
21668,David Gutierrez,M,9,Bailey High School,76,49
21669,Stephanie Harrison,F,9,Bailey High School,57,55
21670,Robert Salazar,M,11,Bailey High School,81,76
21671,Sabrina Barton,F,10,Bailey High School,54,75
21672,William Peterson,M,9,Bailey High School,52,94
21673,Gregory Vasquez,M,12,Bailey High School,71,94
21674,Molly Mason,F,9,Bailey High School,70,54
21675,Matthew Fritz,M,10,Bailey High School,58,68
21676,Kelly Bishop,F,11,Bailey High School,47,64
21677,Joshua Reynolds,M,10,Bailey High School,89,94
21678,Michelle Perez,F,11,Bailey High School,72,46
21679,Albert Wright,M,9,Bailey High School,66,70
21680,Rachel Mcmahon,F,12,Bailey High School,93,50
21681,Julie Cooper,F,10,Bailey High School,91,93
21682,Ian Contreras,M,11,Bailey High School,86,68
21683,Shane Bennett,M,12,Bailey High School,73,76
21684,Joshua Fernandez,M,9,Bailey High School,89,87
21685,Kendra Ward,F,9,Bailey High School,50,87
21686,Earl Caldwell,M,9,Bailey High School,60,95
21687,Christopher Hernandez,M,10,Bailey High School,55,81
21688,Shane Martinez,M,9,Bailey High School,71,57
21689,Elizabeth Johnson,F,9,Bailey High School,55,65
21690,Jessica Gonzalez,F,10,Bailey High School,47,81
21691,Jesse Dalton,M,10,Bailey High School,80,73
21692,Melissa Parks,F,9,Bailey High School,97,80
21693,Aaron Mitchell,M,10,Bailey High School,90,91
21694,Jennifer Petty,F,9,Bailey High School,49,99
21695,Kathryn Coleman,F,10,Bailey High School,56,67
21696,David Weber,M,10,Bailey High School,95,90
21697,Jill Wheeler,F,12,Bailey High School,89,73
21698,Michael Lee,M,9,Bailey High School,48,69
21699,Tracy Wells,F,10,Bailey High School,60,56
21700,Felicia Nguyen,F,10,Bailey High School,79,94
21701,Austin Moore,M,9,Bailey High School,69,99
21702,Charles Wilson,M,12,Bailey High School,89,72
21703,William Waters,M,12,Bailey High School,84,65
21704,Dustin Moss,M,9,Bailey High School,88,78
21705,Robin White,F,10,Bailey High School,98,59
21706,Debra Rodriguez,F,11,Bailey High School,62,65
21707,Anthony Montgomery,M,11,Bailey High School,85,83
21708,Mark Spencer,M,11,Bailey High School,92,86
21709,Connie Skinner,F,10,Bailey High School,71,58
21710,Jennifer Gray,F,12,Bailey High School,59,66
21711,Jeremiah Holder,M,12,Bailey High School,48,86
21712,Kristine Wade,F,9,Bailey High School,61,98
21713,William Flores,M,12,Bailey High School,87,88
21714,Jeffrey Davis,M,9,Bailey High School,74,49
21715,Lisa Vasquez,F,9,Bailey High School,83,71
21716,Kenneth Avila Jr.,M,9,Bailey High School,49,79
21717,Sergio May,M,9,Bailey High School,54,60
21718,Laura Evans,F,12,Bailey High School,58,93
21719,Leah Palmer,F,10,Bailey High School,46,56
21720,Connor Landry,M,11,Bailey High School,66,76
21721,Nathan Rollins,M,12,Bailey High School,88,85
21722,Ronnie Jones,M,10,Bailey High School,89,71
21723,David Richardson,M,9,Bailey High School,70,56
21724,Alex Flowers,M,12,Bailey High School,88,95
21725,Lisa Walker,F,11,Bailey High School,78,49
21726,Andrew Pierce,M,9,Bailey High School,61,96
21727,Miss Taylor Barron,F,11,Bailey High School,85,98
21728,Patrick Galvan,M,10,Bailey High School,75,83
21729,Jonathan Strong,M,11,Bailey High School,73,55
21730,Kevin Howard,M,11,Bailey High School,78,76
21731,Christian Mueller,M,9,Bailey High School,83,61
21732,Barbara Hart,F,10,Bailey High School,88,52
21733,David Wood,M,9,Bailey High School,90,48
21734,John Lawrence,M,11,Bailey High School,85,93
21735,John Garcia,M,11,Bailey High School,53,88
21736,Daniel Cross,M,12,Bailey High School,68,46
21737,Robin Brown,F,9,Bailey High School,97,77
21738,John Perez,M,11,Bailey High School,82,52
21739,Brian Mclaughlin,M,10,Bailey High School,60,79
21740,Nancy Brown,F,11,Bailey High School,73,95
21741,Kelly Hamilton,M,12,Bailey High School,82,95
21742,Michael Greene,M,11,Bailey High School,71,79
21743,Amber Smith,F,12,Bailey High School,86,85
21744,Kristin Carlson,F,10,Bailey High School,80,84
21745,Benjamin Valdez,M,10,Bailey High School,86,46
21746,David Harris,M,12,Bailey High School,60,89
21747,Sarah Garcia,F,11,Bailey High School,57,99
21748,Elizabeth Allen,F,10,Bailey High School,94,80
21749,Diana Ayala,F,11,Bailey High School,90,56
21750,Julie Hunt,F,10,Bailey High School,50,50
21751,Timothy Hill,M,9,Bailey High School,93,74
21752,Sylvia Atkins,F,10,Bailey High School,52,55
21753,William Hudson,M,12,Bailey High School,80,89
21754,Paula Jones,F,12,Bailey High School,59,86
21755,Briana Stone,F,12,Bailey High School,56,90
21756,Chelsea Wade,F,10,Bailey High School,51,87
21757,Joe Meadows,M,10,Bailey High School,93,61
21758,Jack Lowe,M,10,Bailey High School,92,82
21759,Jesus Johnson,M,10,Bailey High School,64,72
21760,Steven Webster,M,9,Bailey High School,52,54
21761,Henry Ramirez,M,9,Bailey High School,59,94
21762,Christopher Sullivan,M,10,Bailey High School,92,77
21763,Jared Ward,M,11,Bailey High School,89,64
21764,Michael Romero,M,9,Bailey High School,94,52
21765,Jody Hunter,F,9,Bailey High School,98,85
21766,Carol Duffy,F,10,Bailey High School,94,48
21767,Caitlyn Smith,F,9,Bailey High School,86,79
21768,Sarah Smith,F,10,Bailey High School,94,48
21769,Joshua Santiago,M,10,Bailey High School,74,84
21770,Jacqueline Davis,F,12,Bailey High School,51,69
21771,Jonathan Mercer,M,10,Bailey High School,73,64
21772,Desiree Castro,F,9,Bailey High School,96,66
21773,Jessica Miller,F,12,Bailey High School,90,54
21774,Antonio Mason,M,12,Bailey High School,57,66
21775,Melanie Esparza,F,9,Bailey High School,58,67
21776,Holly Mcpherson,F,9,Bailey High School,83,79
21777,Zachary Rivera,M,9,Bailey High School,49,99
21778,Carol Hughes,F,11,Bailey High School,80,67
21779,Mr. Jason Lopez Jr.,M,12,Bailey High School,99,62
21780,Darlene Smith,F,10,Bailey High School,63,47
21781,Brianna Whitney,F,10,Bailey High School,81,82
21782,Jeffrey Mendoza,M,12,Bailey High School,72,60
21783,Christine Hill,F,9,Bailey High School,63,71
21784,Caitlin Johnson,F,11,Bailey High School,74,47
21785,Jasmine Obrien,F,10,Bailey High School,55,84
21786,Brandon Flowers,M,9,Bailey High School,98,97
21787,Robert Boyer,M,12,Bailey High School,93,97
21788,Laura Cummings,F,10,Bailey High School,87,50
21789,Jason Powell,M,12,Bailey High School,66,92
21790,Dawn Hill,F,11,Bailey High School,91,52
21791,Dana Strickland,F,11,Bailey High School,87,72
21792,Kristina Walker,F,12,Bailey High School,75,72
21793,Michael Tucker,M,9,Bailey High School,45,62
21794,Victor Ingram,M,12,Bailey High School,86,53
21795,Lisa Green,F,10,Bailey High School,99,88
21796,Alexander Norman,M,10,Bailey High School,84,80
21797,Bonnie Valentine,F,12,Bailey High School,88,91
21798,Vernon Young,M,12,Bailey High School,53,68
21799,Henry Morris,M,10,Bailey High School,58,78
21800,Zachary Parker,M,10,Bailey High School,45,74
21801,Erika Jones,F,10,Bailey High School,47,66
21802,Misty Hatfield,F,9,Bailey High School,68,71
21803,Christine Burton,F,9,Bailey High School,72,96
21804,Nicole Moore,F,11,Bailey High School,47,77
21805,James Garcia,M,12,Bailey High School,50,70
21806,David Munoz,M,11,Bailey High School,81,84
21807,James Smith,M,9,Bailey High School,65,82
21808,Tracy Stein,F,9,Bailey High School,78,98
21809,Charles Holt,M,9,Bailey High School,76,97
21810,Brenda Skinner,F,11,Bailey High School,48,80
21811,Amy Brown,F,9,Bailey High School,65,78
21812,Summer Hunt,F,9,Bailey High School,72,84
21813,James Morales,M,12,Bailey High School,78,85
21814,Gavin Mckinney,M,10,Bailey High School,52,63
21815,Andrea Bennett,F,11,Bailey High School,89,58
21816,Sarah Miller,F,10,Bailey High School,65,53
21817,Joshua Graham,M,10,Bailey High School,82,98
21818,Parker Carter MD,M,12,Bailey High School,62,99
21819,Jerry Brown,M,11,Bailey High School,46,75
21820,Dennis Wells DDS,M,11,Bailey High School,86,99
21821,Sharon Dillon,F,10,Bailey High School,43,54
21822,Todd Williams,M,9,Bailey High School,80,90
21823,Steven Nelson,M,9,Bailey High School,86,72
21824,Jennifer Harrison,F,11,Bailey High School,82,82
21825,Kathleen Hall,F,10,Bailey High School,43,89
21826,Melissa Tran,F,9,Bailey High School,68,62
21827,Brenda Williams,F,10,Bailey High School,80,93
21828,Samantha Johnson,F,12,Bailey High School,96,47
21829,Tammy Morton,F,12,Bailey High School,64,97
21830,Edward Gonzalez,M,12,Bailey High School,79,96
21831,Sandra Lane,F,10,Bailey High School,81,73
21832,Jamie Jackson,F,12,Bailey High School,84,94
21833,Shelby Rodriguez,F,9,Bailey High School,47,83
21834,Brian Morales,M,9,Bailey High School,58,60
21835,Cassandra Garrett,F,10,Bailey High School,78,52
21836,Tonya Armstrong,F,11,Bailey High School,82,99
21837,Jennifer Huang,F,9,Bailey High School,89,95
21838,Christopher Doyle,M,10,Bailey High School,83,75
21839,Sharon Roberts,F,11,Bailey High School,47,48
21840,Elizabeth Munoz,F,9,Bailey High School,62,70
21841,Victor Burke,M,10,Bailey High School,54,57
21842,Steven Newton,M,9,Bailey High School,74,63
21843,Dana Lee,F,10,Bailey High School,95,96
21844,Robyn Hernandez,F,9,Bailey High School,94,58
21845,Jacqueline Alvarez,F,11,Bailey High School,64,97
21846,James Jordan,M,11,Bailey High School,63,50
21847,Allen Hall,M,10,Bailey High School,54,73
21848,Terry Turner,M,10,Bailey High School,76,92
21849,Nicholas Jones,M,9,Bailey High School,60,75
21850,Rachel Petersen,F,12,Bailey High School,83,75
21851,Patricia Lopez,F,11,Bailey High School,81,89
21852,James Ray,M,10,Bailey High School,49,75
21853,Jeffery Tran,M,10,Bailey High School,97,88
21854,Michael Caldwell,M,12,Bailey High School,66,73
21855,Michael Turner,M,12,Bailey High School,51,64
21856,Michael Gonzalez,M,12,Bailey High School,54,80
21857,Alexis Bartlett,F,12,Bailey High School,85,66
21858,Michele Coleman,F,10,Bailey High School,49,58
21859,Adrienne Taylor,F,12,Bailey High School,77,97
21860,Christopher Nelson,M,12,Bailey High School,72,54
21861,Curtis Lee,M,9,Bailey High School,90,78
21862,Mrs. Carol White,F,10,Bailey High School,71,86
21863,Courtney Stephenson MD,F,11,Bailey High School,93,63
21864,Zachary Stone,M,11,Bailey High School,62,62
21865,Andrea Rose,F,9,Bailey High School,68,78
21866,Wendy Peterson,F,9,Bailey High School,43,77
21867,Jennifer Hernandez,F,9,Bailey High School,90,73
21868,Tara Rodriguez,F,11,Bailey High School,54,64
21869,Corey Berry,M,9,Bailey High School,93,55
21870,Nicole Williams,F,9,Bailey High School,91,58
21871,Steven Ramirez,M,10,Bailey High School,84,52
21872,Michael Burns,M,11,Bailey High School,44,60
21873,Rita Reynolds,F,9,Bailey High School,75,85
21874,Brian Robinson,M,11,Bailey High School,57,62
21875,Katherine Franco,F,10,Bailey High School,91,47
21876,Shannon Cooper,M,11,Bailey High School,94,75
21877,Sara Owens,F,9,Bailey High School,50,88
21878,Martha Stone,F,11,Bailey High School,72,97
21879,Evan Moore,M,9,Bailey High School,63,92
21880,Kendra Wells,F,12,Bailey High School,94,68
21881,Andrew Holmes,M,12,Bailey High School,72,61
21882,Sarah Bryant,F,9,Bailey High School,85,75
21883,Gabriel Mccall,M,12,Bailey High School,72,50
21884,Marvin Bridges,M,10,Bailey High School,64,91
21885,Gail Campbell,F,9,Bailey High School,74,58
21886,Terrence Welch,M,11,Bailey High School,62,64
21887,Jennifer Harris,F,12,Bailey High School,81,59
21888,Ryan Payne,M,11,Bailey High School,84,67
21889,Eileen Potter,F,12,Bailey High School,50,81
21890,Heather Keller,F,10,Bailey High School,73,47
21891,Dylan Franco,M,9,Bailey High School,85,86
21892,Jeffrey Robinson,M,12,Bailey High School,97,98
21893,Philip Anderson,M,11,Bailey High School,60,60
21894,Seth Villarreal DVM,M,10,Bailey High School,89,82
21895,Kaylee Oconnor,F,10,Bailey High School,55,93
21896,Vincent Lester,M,11,Bailey High School,68,86
21897,Christopher Rosales,M,10,Bailey High School,52,91
21898,Robert Russell,M,12,Bailey High School,80,87
21899,Michael Miller,M,12,Bailey High School,46,75
21900,Annette Wilson,F,11,Bailey High School,91,98
21901,Lindsey Noble,F,9,Bailey High School,89,58
21902,Daniel Lewis,M,10,Bailey High School,44,55
21903,Alexandra Black,F,12,Bailey High School,96,81
21904,Derrick Silva,M,10,Bailey High School,86,70
21905,Matthew Jackson,M,9,Bailey High School,96,88
21906,Brian Fischer,M,11,Bailey High School,44,77
21907,Renee Smith,F,12,Bailey High School,75,90
21908,Madeline Nelson,F,10,Bailey High School,60,92
21909,Carla Hamilton,F,11,Bailey High School,99,57
21910,Cynthia Hall,F,12,Bailey High School,56,96
21911,Barbara Calderon,F,11,Bailey High School,94,86
21912,Justin Richmond,M,12,Bailey High School,81,58
21913,Mrs. Sabrina Murillo MD,F,12,Bailey High School,82,70
21914,Morgan Thomas,F,9,Bailey High School,78,88
21915,Jeremy Garcia,M,11,Bailey High School,43,73
21916,Elizabeth Chase,F,9,Bailey High School,67,51
21917,Ernest Barnes,M,9,Bailey High School,72,86
21918,Tanya Tyler,F,11,Bailey High School,47,60
21919,Mary Estrada,F,10,Bailey High School,76,69
21920,Richard Shelton,M,9,Bailey High School,46,77
21921,Shannon Lewis,F,12,Bailey High School,84,86
21922,Karen Bridges,F,9,Bailey High School,52,81
21923,Cynthia Stone,F,9,Bailey High School,64,84
21924,Elizabeth Gibson,F,10,Bailey High School,74,45
21925,Jorge Daniel,M,12,Bailey High School,82,47
21926,Katie Gentry,F,12,Bailey High School,58,86
21927,Victor Perkins,M,11,Bailey High School,59,94
21928,Kristin Sloan,F,9,Bailey High School,64,94
21929,Jennifer Cunningham,F,9,Bailey High School,46,63
21930,Jonathan Jones,M,10,Bailey High School,89,60
21931,Todd Rose,M,11,Bailey High School,67,56
21932,Robyn Wright,F,10,Bailey High School,64,47
21933,Rebecca Chapman,F,9,Bailey High School,89,48
21934,Carrie Michael,F,10,Bailey High School,43,54
21935,Stacey Terry,F,9,Bailey High School,74,89
21936,John Shaw,M,9,Bailey High School,59,54
21937,Heather Gordon,F,10,Bailey High School,57,58
21938,Mr. Eric Gordon,M,9,Bailey High School,74,62
21939,William Rowland,M,10,Bailey High School,83,79
21940,Amber Diaz,F,9,Bailey High School,71,76
21941,Luis Ellis,M,11,Bailey High School,97,98
21942,Scott Harrell,M,11,Bailey High School,98,54
21943,Rachel Kelly,F,9,Bailey High School,57,92
21944,Colleen Reed,F,12,Bailey High School,76,75
21945,Tammy Coleman,F,10,Bailey High School,93,74
21946,Melanie Wilkins,F,12,Bailey High School,89,78
21947,David Gould,M,11,Bailey High School,78,81
21948,Manuel Aguirre,M,10,Bailey High School,86,52
21949,Katherine Smith,F,11,Bailey High School,94,74
21950,Mrs. Brenda Johnson DVM,F,12,Bailey High School,91,50
21951,Amber Cooper,F,10,Bailey High School,89,91
21952,Shannon Martin,F,10,Bailey High School,79,86
21953,Austin Pena,M,10,Bailey High School,87,59
21954,Kellie Brown,F,10,Bailey High School,47,73
21955,Ashley Walter,F,9,Bailey High School,63,63
21956,Raymond Aguilar,M,12,Bailey High School,73,67
21957,Brittany Smith,F,11,Bailey High School,48,85
21958,Michael Porter,M,11,Bailey High School,79,94
21959,Daniel Haley,M,9,Bailey High School,64,99
21960,Robert Hendrix,M,9,Bailey High School,43,49
21961,Thomas Hall,M,10,Bailey High School,87,93
21962,William Ward,M,12,Bailey High School,85,45
21963,Donna Holmes,F,9,Bailey High School,77,96
21964,Matthew Leach,M,11,Bailey High School,85,86
21965,Zachary Powers,M,12,Bailey High School,93,91
21966,Tanner Glover,M,10,Bailey High School,90,79
21967,Kristen Clark,F,12,Bailey High School,99,51
21968,Travis Brandt,M,11,Bailey High School,64,96
21969,Jo Mccarthy,F,12,Bailey High School,50,59
21970,Kenneth Howard,M,9,Bailey High School,66,70
21971,Kimberly Abbott,F,11,Bailey High School,69,53
21972,Donald Mills,M,9,Bailey High School,54,57
21973,Lori Williams,F,11,Bailey High School,43,90
21974,Michael Scott,M,9,Bailey High School,60,72
21975,Scott Anderson,M,10,Bailey High School,56,57
21976,Shannon Thompson,F,10,Bailey High School,81,78
21977,Andre Brady,M,10,Bailey High School,67,62
21978,Erik Gibson,M,12,Bailey High School,50,81
21979,Kelly Anderson,F,10,Bailey High School,87,64
21980,Derek Allen,M,10,Bailey High School,74,81
21981,Thomas Sanders,M,9,Bailey High School,51,45
21982,Joseph Hughes,M,11,Bailey High School,68,52
21983,Marcus Ortiz,M,10,Bailey High School,63,98
21984,Rebecca Collins,F,11,Bailey High School,62,86
21985,Rebecca Mccormick,F,12,Bailey High School,63,87
21986,Benjamin Adkins,M,10,Bailey High School,73,67
21987,Eric Andrews,M,12,Bailey High School,83,59
21988,Teresa Osborne,F,12,Bailey High School,83,59
21989,Linda Bailey,F,12,Bailey High School,92,60
21990,Jack Miller,M,10,Bailey High School,59,79
21991,Zachary Hines,M,12,Bailey High School,95,63
21992,Joseph Mullins,M,12,Bailey High School,74,83
21993,Deanna Perry,F,12,Bailey High School,85,70
21994,Andrew Rodriguez,M,11,Bailey High School,90,55
21995,Hannah Edwards,F,10,Bailey High School,68,53
21996,Franklin Robertson,M,12,Bailey High School,83,98
21997,Teresa Sullivan,F,9,Bailey High School,99,59
21998,Briana Lucas,F,9,Bailey High School,44,79
21999,Kimberly Martinez,F,10,Bailey High School,97,49
22000,Roy Rodriguez,M,10,Bailey High School,50,45
22001,Kyle Roberts,M,9,Bailey High School,58,88
22002,Elizabeth Williams,F,10,Bailey High School,44,84
22003,George Lopez,M,11,Bailey High School,99,80
22004,Jessica Foster,F,12,Bailey High School,70,80
22005,Casey Evans,F,10,Bailey High School,63,88
22006,Rachel Terrell,F,11,Bailey High School,57,88
22007,Christopher Allison,M,10,Bailey High School,58,65
22008,Matthew Willis,M,10,Bailey High School,83,63
22009,Sheri Thomas,F,9,Bailey High School,52,49
22010,Marc Chaney,M,11,Bailey High School,87,90
22011,Diana Hale,F,11,Bailey High School,43,47
22012,Rachel Miller,F,12,Bailey High School,63,57
22013,Jordan Patterson,F,9,Bailey High School,79,91
22014,Mike Duncan,M,12,Bailey High School,48,64
22015,Anthony Garrett DDS,M,11,Bailey High School,70,90
22016,Deborah Rollins,F,9,Bailey High School,45,54
22017,Allison White,F,9,Bailey High School,92,58
22018,Timothy Stewart,M,9,Bailey High School,45,74
22019,Brenda Townsend,F,10,Bailey High School,51,97
22020,Tina Campbell,F,11,Bailey High School,61,54
22021,Andre Smith,M,11,Bailey High School,72,69
22022,Richard Romero,M,11,Bailey High School,60,51
22023,Jerry Lewis,M,10,Bailey High School,84,92
22024,Dominique Garcia,F,10,Bailey High School,56,82
22025,Sarah Gonzalez,F,12,Bailey High School,85,86
22026,Michele Acosta,F,12,Bailey High School,72,56
22027,Anne Shelton,F,11,Bailey High School,90,48
22028,Amanda Nelson,F,9,Bailey High School,96,59
22029,Jeffrey Miles,M,10,Bailey High School,95,81
22030,Sydney Kim,F,9,Bailey High School,72,84
22031,Mathew Tucker,M,12,Bailey High School,58,90
22032,Aaron Payne,M,11,Bailey High School,51,71
22033,Thomas Hines,M,9,Bailey High School,92,67
22034,Jonathan Martinez,M,10,Bailey High School,66,48
22035,Jose Delgado,M,11,Bailey High School,97,51
22036,Michael Foley,M,9,Bailey High School,98,63
22037,Christian Gibbs,M,12,Bailey High School,75,85
22038,Lawrence Mitchell,M,10,Bailey High School,81,86
22039,Wesley Wagner,M,11,Bailey High School,44,93
22040,Raymond Nguyen,M,11,Bailey High School,52,69
22041,Robert Wise,M,10,Bailey High School,90,75
22042,Michael Maxwell,M,10,Bailey High School,92,49
22043,Alejandro Porter,M,11,Bailey High School,61,59
22044,Laura Barnes,F,10,Bailey High School,90,55
22045,Daniel Hall,M,12,Bailey High School,64,77
22046,Jeremy Singh,M,10,Bailey High School,76,72
22047,Justin Miller,M,11,Bailey High School,49,59
22048,Anthony Wade,M,9,Bailey High School,82,71
22049,Eric Chavez,M,11,Bailey High School,71,59
22050,Robert Perez,M,9,Bailey High School,51,48
22051,Charles Owen,M,12,Bailey High School,95,78
22052,Wendy Finley,F,9,Bailey High School,70,85
22053,Christopher Williams,M,11,Bailey High School,88,61
22054,Derek Allen,M,12,Bailey High School,96,69
22055,David Scott,M,12,Bailey High School,58,69
22056,Morgan Gonzalez,F,12,Bailey High School,91,65
22057,Charles Ritter,M,11,Bailey High School,84,56
22058,Sabrina Rasmussen,F,9,Bailey High School,88,79
22059,Jason Hunter,M,10,Bailey High School,52,99
22060,Billy Franco PhD,M,9,Bailey High School,92,50
